id,gene,description
cg01657207,ZNF35,zinc finger protein 35 [Source:HGNC Symbol;Acc:HGNC:13099]
cg01861509,SPOCK2,SPARC/osteonectin, cwcv and kazal like domains proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:13564]
cg02186966,BET1,Bet1 golgi vesicular membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:14562]
cg02654291,C9orf64,chromosome 9 open reading frame 64 [Source:HGNC Symbol;Acc:HGNC:28144]
cg05346899,LASS4,NA
cg05747424,WDR89,WD repeat domain 89 [Source:HGNC Symbol;Acc:HGNC:20489]
cg06778853,PHF13,PHD finger protein 13 [Source:HGNC Symbol;Acc:HGNC:22983]
cg07915542,IDH1,isocitrate dehydrogenase (NADP(+)) 1, cytosolic [Source:HGNC Symbol;Acc:HGNC:5382]
cg09214920,SLC25A24,solute carrier family 25 member 24 [Source:HGNC Symbol;Acc:HGNC:20662]
cg09276883,HHAT,hedgehog acyltransferase [Source:HGNC Symbol;Acc:HGNC:18270]
cg09545860,SAP30L,SAP30 like [Source:HGNC Symbol;Acc:HGNC:25663]
cg09548084,SLC35B3,solute carrier family 35 member B3 [Source:HGNC Symbol;Acc:HGNC:21601]
cg09667226,KLF5,Kruppel like factor 5 [Source:HGNC Symbol;Acc:HGNC:6349]
cg10264187,SLC39A13,solute carrier family 39 member 13 [Source:HGNC Symbol;Acc:HGNC:20859]
cg11980188,CYP2R1,cytochrome P450 family 2 subfamily R member 1 [Source:HGNC Symbol;Acc:HGNC:20580]
cg12563480,SNX11,sorting nexin 11 [Source:HGNC Symbol;Acc:HGNC:14975]
cg12716838,B3GALNT1,beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group) [Source:HGNC Symbol;Acc:HGNC:918]
cg13645078,PHLDA3,pleckstrin homology like domain family A member 3 [Source:HGNC Symbol;Acc:HGNC:8934]
cg14279899,IFNGR1,interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]
cg14322224,DDAH1,dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715]
cg14634336,REV3L,REV3 like, DNA directed polymerase zeta catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9968]
cg14751914,SMAD7,SMAD family member 7 [Source:HGNC Symbol;Acc:HGNC:6773]
cg15312298,FAM84B,family with sequence similarity 84 member B [Source:HGNC Symbol;Acc:HGNC:24166]
cg15676084,ENAH,ENAH, actin regulator [Source:HGNC Symbol;Acc:HGNC:18271]
cg15779716,CDCP1,CUB domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:24357]
cg15916628,ZNF579,zinc finger protein 579 [Source:HGNC Symbol;Acc:HGNC:26646]
cg16378421,ABCC5,ATP binding cassette subfamily C member 5 [Source:HGNC Symbol;Acc:HGNC:56]
cg16722118,FAM115A,NA
cg17356733,IFNGR2,interferon gamma receptor 2 [Source:HGNC Symbol;Acc:HGNC:5440]
cg19221369,TAF13,TATA-box binding protein associated factor 13 [Source:HGNC Symbol;Acc:HGNC:11546]
cg20645649,RPL35,ribosomal protein L35 [Source:HGNC Symbol;Acc:HGNC:10344]
cg25182523,FAM129A,family with sequence similarity 129 member A [Source:HGNC Symbol;Acc:HGNC:16784]
cg26271255,ARHGAP12,Rho GTPase activating protein 12 [Source:HGNC Symbol;Acc:HGNC:16348]
cg26760212,ZNF512B,zinc finger protein 512B [Source:HGNC Symbol;Acc:HGNC:29212]
cg27201297,CTDSPL,CTD small phosphatase like [Source:HGNC Symbol;Acc:HGNC:16890]
cg27217148,PCGF6,polycomb group ring finger 6 [Source:HGNC Symbol;Acc:HGNC:21156]
