id,gene,description
cg01724150,NMNAT3,nicotinamide nucleotide adenylyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:20989]
cg01820777,MICALL2,MICAL like 2 [Source:HGNC Symbol;Acc:HGNC:29672]
cg02885771,LTV1,LTV1 ribosome biogenesis factor [Source:HGNC Symbol;Acc:HGNC:21173]
cg03117949,USP16,ubiquitin specific peptidase 16 [Source:HGNC Symbol;Acc:HGNC:12614]
cg03354519,ANXA5,annexin A5 [Source:HGNC Symbol;Acc:HGNC:543]
cg03802191,TARBP1,TAR (HIV-1) RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11568]
cg03980304,IL4R,interleukin 4 receptor [Source:HGNC Symbol;Acc:HGNC:6015]
cg04126427,EIF3A,eukaryotic translation initiation factor 3 subunit A [Source:HGNC Symbol;Acc:HGNC:3271]
cg04582938,UAP1L1,UDP-N-acetylglucosamine pyrophosphorylase 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28082]
cg05050341,ENG,endoglin [Source:HGNC Symbol;Acc:HGNC:3349]
cg05105913,XYLT2,xylosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:15517]
cg05237543,MTDH,metadherin [Source:HGNC Symbol;Acc:HGNC:29608]
cg05358404,RTEL1,regulator of telomere elongation helicase 1 [Source:HGNC Symbol;Acc:HGNC:15888]
cg05469695,CDC42EP3,CDC42 effector protein 3 [Source:HGNC Symbol;Acc:HGNC:16943]
cg06100291,CLSPN,claspin [Source:HGNC Symbol;Acc:HGNC:19715]
cg06189653,PRR7,proline rich 7, synaptic [Source:HGNC Symbol;Acc:HGNC:28130]
cg06362985,RAB3IP,RAB3A interacting protein [Source:HGNC Symbol;Acc:HGNC:16508]
cg06546607,PEPD,peptidase D [Source:HGNC Symbol;Acc:HGNC:8840]
cg07080007,RPL27,ribosomal protein L27 [Source:HGNC Symbol;Acc:HGNC:10328]
cg07448460,GGH,gamma-glutamyl hydrolase [Source:HGNC Symbol;Acc:HGNC:4248]
cg07566050,PEA15,proliferation and apoptosis adaptor protein 15 [Source:HGNC Symbol;Acc:HGNC:8822]
cg09818732,SLC48A1,solute carrier family 48 member 1 [Source:HGNC Symbol;Acc:HGNC:26035]
cg10348863,ING2,inhibitor of growth family member 2 [Source:HGNC Symbol;Acc:HGNC:6063]
cg10478221,WFIKKN1,WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30912]
cg11516377,DPH1,diphthamide biosynthesis 1 [Source:HGNC Symbol;Acc:HGNC:3003]
cg11628487,SET,SET nuclear proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10760]
cg11688219,THAP3,THAP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20855]
cg12924262,CHPT1,choline phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:17852]
cg13031679,TBCCD1,TBCC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25546]
cg13134662,VAV2,vav guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:12658]
cg14303330,RPL22,ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:10315]
cg14607642,LBR,lamin B receptor [Source:HGNC Symbol;Acc:HGNC:6518]
cg15423613,KCTD7,potassium channel tetramerization domain containing 7 [Source:HGNC Symbol;Acc:HGNC:21957]
cg17095731,LRP8,LDL receptor related protein 8 [Source:HGNC Symbol;Acc:HGNC:6700]
cg17141902,NINJ1,ninjurin 1 [Source:HGNC Symbol;Acc:HGNC:7824]
cg17425616,SNX2,sorting nexin 2 [Source:HGNC Symbol;Acc:HGNC:11173]
cg17601843,MICALL1,MICAL like 1 [Source:HGNC Symbol;Acc:HGNC:29804]
cg18110535,LPIN2,lipin 2 [Source:HGNC Symbol;Acc:HGNC:14450]
cg18963800,HSD17B7P2,hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:28120]
cg19319069,UBE2H,ubiquitin conjugating enzyme E2 H [Source:HGNC Symbol;Acc:HGNC:12484]
cg20986134,LMNB1,lamin B1 [Source:HGNC Symbol;Acc:HGNC:6637]
cg21250978,PRKAR2B,protein kinase cAMP-dependent type II regulatory subunit beta [Source:HGNC Symbol;Acc:HGNC:9392]
cg22532997,LRRC16A,NA
cg22967016,MICAL2,microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]
cg23835812,CHMP2B,charged multivesicular body protein 2B [Source:HGNC Symbol;Acc:HGNC:24537]
cg24596472,TOP1MT,DNA topoisomerase I mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787]
cg25729068,TC2N,tandem C2 domains, nuclear [Source:HGNC Symbol;Acc:HGNC:19859]
cg26245202,ELK4,ELK4, ETS transcription factor [Source:HGNC Symbol;Acc:HGNC:3326]
cg26357453,DHRS7B,dehydrogenase/reductase 7B [Source:HGNC Symbol;Acc:HGNC:24547]
cg26523005,ZNF662,zinc finger protein 662 [Source:HGNC Symbol;Acc:HGNC:31930]
cg26616347,IRF5,interferon regulatory factor 5 [Source:HGNC Symbol;Acc:HGNC:6120]
cg26754448,C12orf57,chromosome 12 open reading frame 57 [Source:HGNC Symbol;Acc:HGNC:29521]
cg27281093,USP18,ubiquitin specific peptidase 18 [Source:HGNC Symbol;Acc:HGNC:12616]
