id,gene,description
cg00081574,EPHA4,EPH receptor A4 [Source:HGNC Symbol;Acc:HGNC:3388]
cg00152942,CPNE2,copine 2 [Source:HGNC Symbol;Acc:HGNC:2315]
cg00262621,MMP23B,matrix metallopeptidase 23B [Source:HGNC Symbol;Acc:HGNC:7171]
cg00465941,PRPF40B,pre-mRNA processing factor 40 homolog B [Source:HGNC Symbol;Acc:HGNC:25031]
cg00539564,ARFGAP3,ADP ribosylation factor GTPase activating protein 3 [Source:HGNC Symbol;Acc:HGNC:661]
cg00772863,UBE2MP1,ubiquitin conjugating enzyme E2 M pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:32195]
cg00777926,GJB6,gap junction protein beta 6 [Source:HGNC Symbol;Acc:HGNC:4288]
cg00846300,ZNF543,zinc finger protein 543 [Source:HGNC Symbol;Acc:HGNC:25281]
cg00979628,MUM1,melanoma associated antigen (mutated) 1 [Source:HGNC Symbol;Acc:HGNC:29641]
cg00987379,ZNF395,zinc finger protein 395 [Source:HGNC Symbol;Acc:HGNC:18737]
cg01056350,HHAT,hedgehog acyltransferase [Source:HGNC Symbol;Acc:HGNC:18270]
cg01244650,HIST1H2BJ,histone cluster 1 H2B family member j [Source:HGNC Symbol;Acc:HGNC:4761]
cg01392930,NDUFB7,NADH:ubiquinone oxidoreductase subunit B7 [Source:HGNC Symbol;Acc:HGNC:7702]
cg01522095,GGA2,golgi associated, gamma adaptin ear containing, ARF binding protein 2 [Source:HGNC Symbol;Acc:HGNC:16064]
cg01795562,RAB3GAP2,RAB3 GTPase activating non-catalytic protein subunit 2 [Source:HGNC Symbol;Acc:HGNC:17168]
cg01944585,RAB37,RAB37, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30268]
cg01971181,MFSD1,major facilitator superfamily domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25874]
cg02049522,MLF2,myeloid leukemia factor 2 [Source:HGNC Symbol;Acc:HGNC:7126]
cg02229586,C7orf26,chromosome 7 open reading frame 26 [Source:HGNC Symbol;Acc:HGNC:21702]
cg02249390,LTB,lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]
cg02266086,COL11A2,collagen type XI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2187]
cg02274509,C10orf137,NA
cg02661372,IER5,immediate early response 5 [Source:HGNC Symbol;Acc:HGNC:5393]
cg02724047,B3GNT9,UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:28714]
cg02724435,TBC1D5,TBC1 domain family member 5 [Source:HGNC Symbol;Acc:HGNC:19166]
cg02914429,HDGF,heparin binding growth factor [Source:HGNC Symbol;Acc:HGNC:4856]
cg03101664,SNX15,sorting nexin 15 [Source:HGNC Symbol;Acc:HGNC:14978]
cg03103192,SPATA18,spermatogenesis associated 18 [Source:HGNC Symbol;Acc:HGNC:29579]
cg03273025,LIG1,DNA ligase 1 [Source:HGNC Symbol;Acc:HGNC:6598]
cg03312426,RRAS,RAS related [Source:HGNC Symbol;Acc:HGNC:10447]
cg03328664,PFN2,profilin 2 [Source:HGNC Symbol;Acc:HGNC:8882]
cg04155793,CDK10,cyclin dependent kinase 10 [Source:HGNC Symbol;Acc:HGNC:1770]
cg04685459,TWF2,twinfilin actin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9621]
cg04840669,GINS3,GINS complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25851]
cg04848452,EIF1B,eukaryotic translation initiation factor 1B [Source:HGNC Symbol;Acc:HGNC:30792]
cg05228244,WDR37,WD repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:31406]
cg05398095,YOD1,YOD1 deubiquitinase [Source:HGNC Symbol;Acc:HGNC:25035]
cg05518283,CELSR3,cadherin EGF LAG seven-pass G-type receptor 3 [Source:HGNC Symbol;Acc:HGNC:3230]
cg05787193,PRKACB,protein kinase cAMP-activated catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9381]
cg06052619,PERP,PERP, TP53 apoptosis effector [Source:HGNC Symbol;Acc:HGNC:17637]
cg06417752,ATP5L,NA
cg06968724,ABR,active BCR-related [Source:HGNC Symbol;Acc:HGNC:81]
cg07364906,SNRPB2,small nuclear ribonucleoprotein polypeptide B2 [Source:HGNC Symbol;Acc:HGNC:11155]
cg07737814,ZMYM5,zinc finger MYM-type containing 5 [Source:HGNC Symbol;Acc:HGNC:13029]
cg08131100,KRBA1,KRAB-A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:22228]
cg08405378,SMARCA4,SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4 [Source:HGNC Symbol;Acc:HGNC:11100]
cg09026253,IFITM1,interferon induced transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:5412]
cg09251995,JUND,JunD proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6206]
cg09637470,ZC3H12C,zinc finger CCCH-type containing 12C [Source:HGNC Symbol;Acc:HGNC:29362]
cg10001458,ZNF33B,zinc finger protein 33B [Source:HGNC Symbol;Acc:HGNC:13097]
cg11915090,LYSMD3,LysM domain containing 3 [Source:HGNC Symbol;Acc:HGNC:26969]
cg12580870,CCAR1,cell division cycle and apoptosis regulator 1 [Source:HGNC Symbol;Acc:HGNC:24236]
cg13061976,ALPK3,alpha kinase 3 [Source:HGNC Symbol;Acc:HGNC:17574]
cg13160251,NEDD4,neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7727]
cg14370507,NOL12,nucleolar protein 12 [Source:HGNC Symbol;Acc:HGNC:28585]
cg14881567,EPS15L1,epidermal growth factor receptor pathway substrate 15 like 1 [Source:HGNC Symbol;Acc:HGNC:24634]
cg17398851,PRR24,NA
cg18119609,MDM4,MDM4, p53 regulator [Source:HGNC Symbol;Acc:HGNC:6974]
cg22334632,TMEM160,transmembrane protein 160 [Source:HGNC Symbol;Acc:HGNC:26042]
cg22367962,SFRS8,NA
cg27318281,INO80C,INO80 complex subunit C [Source:HGNC Symbol;Acc:HGNC:26994]
