gene,coef,description
B3GALNT1,-0.0014484475256053,beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group) [Source:HGNC Symbol;Acc:HGNC:918]
CABYR,-0.00594075648851304,calcium binding tyrosine phosphorylation regulated [Source:HGNC Symbol;Acc:HGNC:15569]
DNALI1,-0.00557583870653454,dynein axonemal light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:14353]
HCG11,-0.00159754299268738,HLA complex group 11 (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:17707]
KRT8,-0.0040050727510965,keratin 8 [Source:HGNC Symbol;Acc:HGNC:6446]
NLRC3,0.00343500251833028,NLR family CARD domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29889]
OSBPL3,0.00565136053638005,oxysterol binding protein like 3 [Source:HGNC Symbol;Acc:HGNC:16370]
SASH3,0.0133161266129771,SAM and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:15975]
SPATA2,-0.00731161324182537,spermatogenesis associated 2 [Source:HGNC Symbol;Acc:HGNC:14681]
TLE2,0.00544687649556848,transducin like enhancer of split 2 [Source:HGNC Symbol;Acc:HGNC:11838]
