id,gene,description
cg00217461,FAM36A,NA
cg00328227,C1orf59,NA
cg00547777,ICA1L,islet cell autoantigen 1 like [Source:HGNC Symbol;Acc:HGNC:14442]
cg00662122,LRP12,LDL receptor related protein 12 [Source:HGNC Symbol;Acc:HGNC:31708]
cg00707452,FOXP1,forkhead box P1 [Source:HGNC Symbol;Acc:HGNC:3823]
cg00758584,BMP8B,bone morphogenetic protein 8b [Source:HGNC Symbol;Acc:HGNC:1075]
cg00858899,CCND1,cyclin D1 [Source:HGNC Symbol;Acc:HGNC:1582]
cg00859465,ARAP2,ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2 [Source:HGNC Symbol;Acc:HGNC:16924]
cg01085265,RELL1,RELT like 1 [Source:HGNC Symbol;Acc:HGNC:27379]
cg01191566,ARL2,ADP ribosylation factor like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:693]
cg01280609,BID,BH3 interacting domain death agonist [Source:HGNC Symbol;Acc:HGNC:1050]
cg01418856,TUBA1C,tubulin alpha 1c [Source:HGNC Symbol;Acc:HGNC:20768]
cg01522095,GGA2,golgi associated, gamma adaptin ear containing, ARF binding protein 2 [Source:HGNC Symbol;Acc:HGNC:16064]
cg01535567,WDR90,WD repeat domain 90 [Source:HGNC Symbol;Acc:HGNC:26960]
cg01582648,NUMB,NUMB, endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8060]
cg01637551,CACNA1C,calcium voltage-gated channel subunit alpha1 C [Source:HGNC Symbol;Acc:HGNC:1390]
cg01710897,RCCD1,RCC1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30457]
cg01880949,PEX7,peroxisomal biogenesis factor 7 [Source:HGNC Symbol;Acc:HGNC:8860]
cg01914242,ATP2A3,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3 [Source:HGNC Symbol;Acc:HGNC:813]
cg02198044,NEDD4,neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7727]
cg02362686,ADAMTSL4,ADAMTS like 4 [Source:HGNC Symbol;Acc:HGNC:19706]
cg02786853,SPSB2,splA/ryanodine receptor domain and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:29522]
cg02788597,EIF3J,eukaryotic translation initiation factor 3 subunit J [Source:HGNC Symbol;Acc:HGNC:3270]
cg02835742,KIF13B,kinesin family member 13B [Source:HGNC Symbol;Acc:HGNC:14405]
cg02962318,KIAA1826,NA
cg03063797,SAV1,salvador family WW domain containing protein 1 [Source:HGNC Symbol;Acc:HGNC:17795]
cg03496289,CDKN2D,cyclin dependent kinase inhibitor 2D [Source:HGNC Symbol;Acc:HGNC:1790]
cg03553910,BTN2A1,butyrophilin subfamily 2 member A1 [Source:HGNC Symbol;Acc:HGNC:1136]
cg03560586,ASB1,ankyrin repeat and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:16011]
cg03606176,DMXL1,Dmx like 1 [Source:HGNC Symbol;Acc:HGNC:2937]
cg03747028,TAF12,TATA-box binding protein associated factor 12 [Source:HGNC Symbol;Acc:HGNC:11545]
cg03780021,PES1,pescadillo ribosomal biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:8848]
cg03929741,EFNB2,ephrin B2 [Source:HGNC Symbol;Acc:HGNC:3227]
cg03950246,NEO1,neogenin 1 [Source:HGNC Symbol;Acc:HGNC:7754]
cg04120645,BLM,Bloom syndrome RecQ like helicase [Source:HGNC Symbol;Acc:HGNC:1058]
cg04207142,E2F5,E2F transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3119]
cg04352505,USP3,ubiquitin specific peptidase 3 [Source:HGNC Symbol;Acc:HGNC:12626]
cg04400145,SIRPA,signal regulatory protein alpha [Source:HGNC Symbol;Acc:HGNC:9662]
cg04420932,RPS6KB2,ribosomal protein S6 kinase B2 [Source:HGNC Symbol;Acc:HGNC:10437]
cg04547158,ZNF823,zinc finger protein 823 [Source:HGNC Symbol;Acc:HGNC:30936]
cg04746520,DIAPH3,diaphanous related formin 3 [Source:HGNC Symbol;Acc:HGNC:15480]
cg05133314,GPR153,G protein-coupled receptor 153 [Source:HGNC Symbol;Acc:HGNC:23618]
cg05301181,CUL2,cullin 2 [Source:HGNC Symbol;Acc:HGNC:2552]
cg05338083,BIRC3,baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]
cg05754435,KDR,kinase insert domain receptor [Source:HGNC Symbol;Acc:HGNC:6307]
cg05797418,TRIOBP,TRIO and F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:17009]
cg06095752,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6866]
cg06163411,ZC3HC1,zinc finger C3HC-type containing 1 [Source:HGNC Symbol;Acc:HGNC:29913]
cg06215035,TIA1,TIA1 cytotoxic granule associated RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11802]
cg06606456,ZBED5,zinc finger BED-type containing 5 [Source:HGNC Symbol;Acc:HGNC:30803]
cg06610641,ZNF527,zinc finger protein 527 [Source:HGNC Symbol;Acc:HGNC:29385]
cg06620152,USE1,unconventional SNARE in the ER 1 [Source:HGNC Symbol;Acc:HGNC:30882]
cg06932256,GSTM4,glutathione S-transferase mu 4 [Source:HGNC Symbol;Acc:HGNC:4636]
cg07080946,LUC7L,LUC7 like [Source:HGNC Symbol;Acc:HGNC:6723]
cg07206643,ARGLU1,arginine and glutamate rich 1 [Source:HGNC Symbol;Acc:HGNC:25482]
cg07208513,LITAF,lipopolysaccharide induced TNF factor [Source:HGNC Symbol;Acc:HGNC:16841]
cg07392897,FKBP9,FK506 binding protein 9 [Source:HGNC Symbol;Acc:HGNC:3725]
cg07444131,DEXI,Dexi homolog [Source:HGNC Symbol;Acc:HGNC:13267]
cg07630544,RHEBL1,RHEB like 1 [Source:HGNC Symbol;Acc:HGNC:21166]
cg07647825,SLC46A3,solute carrier family 46 member 3 [Source:HGNC Symbol;Acc:HGNC:27501]
cg07751341,ASNA1,arsA arsenite transporter, ATP-binding, homolog 1 (bacterial) [Source:HGNC Symbol;Acc:HGNC:752]
cg07967677,TSTD1,thiosulfate sulfurtransferase like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:35410]
cg08159663,NLRC5,NLR family CARD domain containing 5 [Source:HGNC Symbol;Acc:HGNC:29933]
cg08182240,TBRG1,transforming growth factor beta regulator 1 [Source:HGNC Symbol;Acc:HGNC:29551]
cg08217285,GIT1,GIT ArfGAP 1 [Source:HGNC Symbol;Acc:HGNC:4272]
cg08254353,TMEM98,transmembrane protein 98 [Source:HGNC Symbol;Acc:HGNC:24529]
cg08871354,GINS2,GINS complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24575]
cg08886546,HOMER3,homer scaffolding protein 3 [Source:HGNC Symbol;Acc:HGNC:17514]
cg08902132,ETF1,eukaryotic translation termination factor 1 [Source:HGNC Symbol;Acc:HGNC:3477]
cg09011256,SNHG11,small nucleolar RNA host gene 11 [Source:HGNC Symbol;Acc:HGNC:25046]
cg09541256,RUNX2,runt related transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10472]
cg09764440,PIK3R2,phosphoinositide-3-kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:8980]
cg09901932,USP1,ubiquitin specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:12607]
cg09945120,DGCR8,DGCR8, microprocessor complex subunit [Source:HGNC Symbol;Acc:HGNC:2847]
cg10134141,ZNF461,zinc finger protein 461 [Source:HGNC Symbol;Acc:HGNC:21629]
cg10141022,BRAF,B-Raf proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1097]
cg10276818,BAT5,NA
cg10348543,MOSPD3,motile sperm domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25078]
cg10365670,UBXN1,UBX domain protein 1 [Source:HGNC Symbol;Acc:HGNC:18402]
cg10396609,HERC5,HECT and RLD domain containing E3 ubiquitin protein ligase 5 [Source:HGNC Symbol;Acc:HGNC:24368]
cg10437627,C12orf45,chromosome 12 open reading frame 45 [Source:HGNC Symbol;Acc:HGNC:28628]
cg10459029,ING5,inhibitor of growth family member 5 [Source:HGNC Symbol;Acc:HGNC:19421]
cg10909732,CDC25C,cell division cycle 25C [Source:HGNC Symbol;Acc:HGNC:1727]
cg10918419,C8orf55,NA
cg10924080,SCRN2,secernin 2 [Source:HGNC Symbol;Acc:HGNC:30381]
cg11114063,STXBP5,syntaxin binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19665]
cg11146884,CRY1,cryptochrome circadian regulator 1 [Source:HGNC Symbol;Acc:HGNC:2384]
cg11231849,KLHL12,kelch like family member 12 [Source:HGNC Symbol;Acc:HGNC:19360]
cg11374368,BOK,BOK, BCL2 family apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1087]
cg11383397,C1orf135,NA
cg11715725,ZBTB7B,zinc finger and BTB domain containing 7B [Source:HGNC Symbol;Acc:HGNC:18668]
cg12444385,UST,uronyl 2-sulfotransferase [Source:HGNC Symbol;Acc:HGNC:17223]
cg12463346,PPP3CA,protein phosphatase 3 catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9314]
cg12614633,USP48,ubiquitin specific peptidase 48 [Source:HGNC Symbol;Acc:HGNC:18533]
cg12806521,NOP2,NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]
cg13071476,NEU1,neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]
cg13516655,MYBL1,MYB proto-oncogene like 1 [Source:HGNC Symbol;Acc:HGNC:7547]
cg13580934,LRRCC1,leucine rich repeat and coiled-coil centrosomal protein 1 [Source:HGNC Symbol;Acc:HGNC:29373]
cg13629999,UCK1,uridine-cytidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:14859]
cg14353079,SMC5,structural maintenance of chromosomes 5 [Source:HGNC Symbol;Acc:HGNC:20465]
cg14552260,MELK,maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870]
cg14759078,METAP2,methionyl aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:16672]
cg15091337,POLE4,DNA polymerase epsilon 4, accessory subunit [Source:HGNC Symbol;Acc:HGNC:18755]
cg15529542,KLHL25,kelch like family member 25 [Source:HGNC Symbol;Acc:HGNC:25732]
cg16327227,DTNB,dystrobrevin beta [Source:HGNC Symbol;Acc:HGNC:3058]
cg16824377,ACAP2,ArfGAP with coiled-coil, ankyrin repeat and PH domains 2 [Source:HGNC Symbol;Acc:HGNC:16469]
cg16920189,MEF2A,myocyte enhancer factor 2A [Source:HGNC Symbol;Acc:HGNC:6993]
cg17010112,STBD1,starch binding domain 1 [Source:HGNC Symbol;Acc:HGNC:24854]
cg17055821,C17orf75,chromosome 17 open reading frame 75 [Source:HGNC Symbol;Acc:HGNC:30173]
cg17121955,SMPD1,sphingomyelin phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:11120]
cg17288551,ZNF292,zinc finger protein 292 [Source:HGNC Symbol;Acc:HGNC:18410]
cg17479956,EXT2,exostosin glycosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:3513]
cg17928224,WDR91,WD repeat domain 91 [Source:HGNC Symbol;Acc:HGNC:24997]
cg18641151,ARHGEF10L,Rho guanine nucleotide exchange factor 10 like [Source:HGNC Symbol;Acc:HGNC:25540]
cg20074395,SNPH,syntaphilin [Source:HGNC Symbol;Acc:HGNC:15931]
cg20696605,KTELC1,NA
cg21030598,PAK2,p21 (RAC1) activated kinase 2 [Source:HGNC Symbol;Acc:HGNC:8591]
cg21415068,TROAP,trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327]
cg22040815,RAB11A,RAB11A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9760]
cg22104478,SMEK2,NA
cg22312354,CCDC106,coiled-coil domain containing 106 [Source:HGNC Symbol;Acc:HGNC:30181]
cg22489057,ATF6B,activating transcription factor 6 beta [Source:HGNC Symbol;Acc:HGNC:2349]
cg23572376,FOXC1,forkhead box C1 [Source:HGNC Symbol;Acc:HGNC:3800]
cg23609150,ADCK2,aarF domain containing kinase 2 [Source:HGNC Symbol;Acc:HGNC:19039]
cg24584161,BUB1B,BUB1 mitotic checkpoint serine/threonine kinase B [Source:HGNC Symbol;Acc:HGNC:1149]
cg24660828,B3GALNT2,beta-1,3-N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:28596]
cg25270655,ABTB2,ankyrin repeat and BTB domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23842]
cg25392384,LOC728743,NA
cg26061304,KHDRBS3,KH RNA binding domain containing, signal transduction associated 3 [Source:HGNC Symbol;Acc:HGNC:18117]
cg26115276,RUFY1,RUN and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19760]
cg26353484,CNBP,CCHC-type zinc finger nucleic acid binding protein [Source:HGNC Symbol;Acc:HGNC:13164]
cg26540931,TTYH3,tweety family member 3 [Source:HGNC Symbol;Acc:HGNC:22222]
cg27142680,PIP4K2B,phosphatidylinositol-5-phosphate 4-kinase type 2 beta [Source:HGNC Symbol;Acc:HGNC:8998]
